"SETTLEMENT_PERIOD","halfhourlysolar","halfhourlywind","demand"
3,0,1394.69315068493,18993
3,0,1394.69315068493,18484
3,0,1394.69315068493,18457
3,0,1394.69315068493,18727
3,0,1394.69315068493,18717
3,0,1394.69315068493,18741
3,0,1394.69315068493,19302
3,0,1394.69315068493,19274
3,0,1394.69315068493,18826
3,0,1394.69315068493,19096
3,0,1394.69315068493,20580
3,0,1394.69315068493,20634
3,0,1394.69315068493,20633
3,0,1394.69315068493,20145
3,0,1394.69315068493,18106
3,0,1394.69315068493,18050
3,0,1394.69315068493,18150
3,0,1394.69315068493,19133
3,0,1394.69315068493,18670
3,0,1394.69315068493,17079
3,0,1394.69315068493,18279
3,0,1394.69315068493,17647
3,0,1394.69315068493,17693
3,0,1394.69315068493,17541
3,0,1394.69315068493,18373
3,0,1394.69315068493,18539
3,0,1394.69315068493,18189
3,0,1394.69315068493,17795
3,0,1394.69315068493,16881
3,0,1394.69315068493,16065
3,0,1394.69315068493,16936
3,0,1394.69315068493,18358
3,0,1394.69315068493,18605
3,0,1394.69315068493,18601
3,0,1394.69315068493,18002
3,0,1394.69315068493,17886
3,0,1394.69315068493,17778
3,0,1394.69315068493,16799
3,0,1394.69315068493,18231
3,0,1394.69315068493,18469
3,0,1394.69315068493,19276
3,0,1394.69315068493,19502
3,0,1394.69315068493,18877
3,0,1394.69315068493,18425
3,0,1394.69315068493,18402
3,0,1394.69315068493,19062
3,0,1394.69315068493,19226
3,0,1394.69315068493,18859
3,0,1394.69315068493,18877
3,0,1394.69315068493,18436
3,0,1394.69315068493,17927
3,0,1394.69315068493,17329
3,0,1394.69315068493,17554
3,0,1394.69315068493,18537
3,0,1394.69315068493,18752
3,0,1394.69315068493,19235
3,0,1394.69315068493,18569
3,0,1394.69315068493,17526
3,0,1394.69315068493,18187
3,0,1394.69315068493,19277
3,0,1394.69315068493,19172
3,0,1394.69315068493,19756
3,0,1394.69315068493,19571
3,0,1394.69315068493,18959
3,0,1394.69315068493,18216
3,0,1394.69315068493,17861
3,0,1394.69315068493,18632
3,0,1394.69315068493,19098
3,0,1394.69315068493,18870
3,0,1394.69315068493,18144
3,0,1394.69315068493,18839
3,0,1394.69315068493,17851
3,0,1394.69315068493,17763
3,0,1394.69315068493,18675
3,0,1394.69315068493,18272
3,0,1394.69315068493,17534
3,0,1394.69315068493,18088
3,0,1394.69315068493,18585
3,0,1394.69315068493,17997
3,0,1394.69315068493,16581
3,0,1394.69315068493,17533
3,0,1394.69315068493,18352
3,0,1394.69315068493,18620
3,0,1394.69315068493,17619
3,0,1394.69315068493,18674
3,0,1394.69315068493,17986
3,0,1394.69315068493,17915
3,0,1394.69315068493,18813
3,0,1394.69315068493,17814
3,0,1394.69315068493,19663
3,0,1394.69315068493,19481
3,0,1394.69315068493,19781
3,0,1394.69315068493,19061
3,0,1394.69315068493,18113
3,0,1394.69315068493,19420
3,0,1394.69315068493,20320
3,0,1394.69315068493,20028
3,0,1394.69315068493,19174
3,0,1394.69315068493,20236
3,0,1394.69315068493,18365
3,0,1394.69315068493,18669
3,0,1394.69315068493,19685
3,0,1394.69315068493,18819
3,0,1394.69315068493,18519
3,0,1394.69315068493,19540
3,0,1394.69315068493,20851
3,0,1394.69315068493,18081
3,0,1394.69315068493,18332
3,0,1394.69315068493,20010
3,0,1394.69315068493,18087
3,0,1394.69315068493,17963
3,0,1394.69315068493,19490
3,0,1394.69315068493,19017
3,0,1394.69315068493,19057
3,0,1394.69315068493,18720
3,0,1394.69315068493,22345
3,0,1394.69315068493,23045
3,0,1394.69315068493,22211
3,0,1394.69315068493,23935
3,0,1394.69315068493,22104
3,0,1394.69315068493,19738
3,0,1394.69315068493,21876
3,0,1394.69315068493,21299
3,0,1394.69315068493,22166
3,0,1394.69315068493,22517
3,0,1394.69315068493,20511
3,0,1394.69315068493,20443
3,0,1394.69315068493,21483
3,0,1394.69315068493,21749
3,0,1394.69315068493,23167
3,0,1394.69315068493,22063
3,0,1394.69315068493,22154
3,0,1394.69315068493,21837
3,0,1394.69315068493,21789
3,0,1394.69315068493,21339
3,0,1394.69315068493,21972
3,0,1394.69315068493,25033
3,0,1394.69315068493,24875
3,0,1394.69315068493,23875
3,0,1394.69315068493,23279
3,0,1394.69315068493,23764
3,0,1394.69315068493,23616
3,0,1394.69315068493,24785
3,0,1394.69315068493,23428
3,0,1394.69315068493,21497
3,0,1394.69315068493,24190
3,0,1394.69315068493,24984
3,0,1394.69315068493,24445
3,0,1394.69315068493,22283
3,0,1394.69315068493,24800
3,0,1394.69315068493,24799
3,0,1394.69315068493,22959
3,0,1394.69315068493,24373
3,0,1394.69315068493,24019
3,0,1394.69315068493,25607
3,0,1394.69315068493,22710
3,0,1394.69315068493,20751
3,0,1394.69315068493,23823
3,0,1394.69315068493,22569
3,0,1394.69315068493,23337
3,0,1394.69315068493,24206
3,0,1394.69315068493,23709
3,0,1394.69315068493,23692
3,0,1394.69315068493,23599
3,0,1394.69315068493,24377
3,0,1394.69315068493,25157
3,0,1394.69315068493,24846
3,0,1394.69315068493,23211
3,0,1394.69315068493,20851
3,0,1394.69315068493,20836
3,0,1394.69315068493,22065
3,0,1394.69315068493,21755
3,0,1394.69315068493,21816
3,0,1394.69315068493,20156
3,0,1394.69315068493,19219
4,0,1395.36164383562,24792
4,0,1395.36164383562,22820
4,0,1395.36164383562,23606
4,0,1395.36164383562,23039
4,0,1395.36164383562,24500
4,0,1395.36164383562,25748
4,0,1395.36164383562,26624
4,0,1395.36164383562,26883
4,0,1395.36164383562,26564
4,0,1395.36164383562,25326
4,0,1395.36164383562,23237
4,0,1395.36164383562,22912
4,0,1395.36164383562,25421
4,0,1395.36164383562,24397
4,0,1395.36164383562,25682
4,0,1395.36164383562,23502
4,0,1395.36164383562,22646
4,0,1395.36164383562,22788
4,0,1395.36164383562,22713
4,0,1395.36164383562,21486
4,0,1395.36164383562,22321
4,0,1395.36164383562,24096
4,0,1395.36164383562,24946
4,0,1395.36164383562,25057
4,0,1395.36164383562,24526
4,0,1395.36164383562,25735
4,0,1395.36164383562,24802
4,0,1395.36164383562,23912
4,0,1395.36164383562,21979
4,0,1395.36164383562,22659
4,0,1395.36164383562,23851
4,0,1395.36164383562,24300
4,0,1395.36164383562,24545
4,0,1395.36164383562,23288
4,0,1395.36164383562,24458
4,0,1395.36164383562,24070
4,0,1395.36164383562,23846
4,0,1395.36164383562,22020
4,0,1395.36164383562,22752
4,0,1395.36164383562,26076
4,0,1395.36164383562,26081
4,0,1395.36164383562,27553
4,0,1395.36164383562,26640
4,0,1395.36164383562,25581
4,0,1395.36164383562,24351
4,0,1395.36164383562,23824
4,0,1395.36164383562,22152
4,0,1395.36164383562,23092
4,0,1395.36164383562,21284
4,0,1395.36164383562,23008
4,0,1395.36164383562,20817
4,0,1395.36164383562,20529
4,0,1395.36164383562,22611
4,0,1395.36164383562,21659
4,0,1395.36164383562,19823
4,0,1395.36164383562,21664
4,0,1395.36164383562,23644
4,0,1395.36164383562,23259
4,0,1395.36164383562,22650
4,0,1395.36164383562,22485
4,0,1395.36164383562,23852
4,0,1395.36164383562,24490
4,0,1395.36164383562,24399
4,0,1395.36164383562,24375
4,0,1395.36164383562,24518
4,0,1395.36164383562,24075
4,0,1395.36164383562,23669
4,0,1395.36164383562,23939
4,0,1395.36164383562,21052
4,0,1395.36164383562,21198
4,0,1395.36164383562,21334
4,0,1395.36164383562,20895
4,0,1395.36164383562,21264
4,0,1395.36164383562,21371
4,0,1395.36164383562,23627
4,0,1395.36164383562,23027
4,0,1395.36164383562,22911
4,0,1395.36164383562,22487
4,0,1395.36164383562,23161
4,0,1395.36164383562,21074
4,0,1395.36164383562,22088
4,0,1395.36164383562,23194
4,0,1395.36164383562,22038
4,0,1395.36164383562,21817
4,0,1395.36164383562,19964
4,0,1395.36164383562,20298
4,0,1395.36164383562,18499
4,0,1395.36164383562,18644
4,0,1395.36164383562,20988
4,0,1395.36164383562,20340
4,0,1395.36164383562,19183
4,0,1395.36164383562,20956
4,0,1395.36164383562,19892
4,0,1395.36164383562,21743
4,0,1395.36164383562,17937
4,0,1395.36164383562,20769
4,0,1395.36164383562,22864
4,0,1395.36164383562,22752
4,0,1395.36164383562,20881
4,0,1395.36164383562,22411
4,0,1395.36164383562,22470
4,0,1395.36164383562,22406
4,0,1395.36164383562,23706
4,0,1395.36164383562,23246
4,0,1395.36164383562,22874
4,0,1395.36164383562,23533
4,0,1395.36164383562,22744
4,0,1395.36164383562,21714
4,0,1395.36164383562,21348
4,0,1395.36164383562,21283
4,0,1395.36164383562,20948
4,0,1395.36164383562,21690
4,0,1395.36164383562,21193
4,0,1395.36164383562,20261
4,0,1395.36164383562,19386
4,0,1395.36164383562,20001
4,0,1395.36164383562,20534
4,0,1395.36164383562,20549
4,0,1395.36164383562,21771
4,0,1395.36164383562,22012
4,0,1395.36164383562,21546
4,0,1395.36164383562,21061
4,0,1395.36164383562,19716
4,0,1395.36164383562,18830
4,0,1395.36164383562,21180
4,0,1395.36164383562,22355
4,0,1395.36164383562,21616
4,0,1395.36164383562,20314
4,0,1395.36164383562,18805
4,0,1395.36164383562,20108
4,0,1395.36164383562,20018
4,0,1395.36164383562,20725
4,0,1395.36164383562,20639
4,0,1395.36164383562,20513
4,0,1395.36164383562,20292
4,0,1395.36164383562,19639
4,0,1395.36164383562,19679
4,0,1395.36164383562,19885
4,0,1395.36164383562,20404
4,0,1395.36164383562,20071
4,0,1395.36164383562,18971
4,0,1395.36164383562,19309
4,0,1395.36164383562,19577
4,0,1395.36164383562,19376
4,0,1395.36164383562,19618
4,0,1395.36164383562,20526
4,0,1395.36164383562,20777
4,0,1395.36164383562,19840
4,0,1395.36164383562,19753
4,0,1395.36164383562,18605
4,0,1395.36164383562,18235
4,0,1395.36164383562,18012
4,0,1395.36164383562,18450
4,0,1395.36164383562,19427
4,0,1395.36164383562,19015
4,0,1395.36164383562,18899
4,0,1395.36164383562,17905
4,0,1395.36164383562,18205
4,0,1395.36164383562,19066
4,0,1395.36164383562,19157
4,0,1395.36164383562,19081
4,0,1395.36164383562,18329
4,0,1395.36164383562,18648
4,0,1395.36164383562,17908
4,0,1395.36164383562,18039
4,0,1395.36164383562,19299
4,0,1395.36164383562,18887
4,0,1395.36164383562,19951
4,0,1395.36164383562,19074
4,0,1395.36164383562,18811
4,0,1395.36164383562,17831
4,0,1395.36164383562,17624
4,0,1395.36164383562,18685
4,0,1395.36164383562,19171
4,0,1395.36164383562,19462
4,0,1395.36164383562,18675
4,0,1395.36164383562,18300
4,0,1395.36164383562,17346
4,0,1395.36164383562,17707
4,0,1395.36164383562,19237
4,0,1395.36164383562,18823
4,0,1395.36164383562,18895
4,0,1395.36164383562,18995
4,0,1395.36164383562,18621
4,0,1395.36164383562,18102
4,0,1395.36164383562,17744
4,0,1395.36164383562,18405
4,0,1395.36164383562,18444
4,0,1395.36164383562,19048
4,0,1395.36164383562,19392
4,0,1395.36164383562,18880
4,0,1395.36164383562,18268
4,0,1395.36164383562,18213
4,0,1395.36164383562,18486
4,0,1395.36164383562,18628
4,0,1395.36164383562,18454
4,0,1395.36164383562,19068
4,0,1395.36164383562,18971
4,0,1395.36164383562,18368
4,0,1395.36164383562,18952
4,0,1395.36164383562,20312
4,0,1395.36164383562,20385
4,0,1395.36164383562,20266
4,0,1395.36164383562,19794
4,0,1395.36164383562,17781
4,0,1395.36164383562,17667
4,0,1395.36164383562,18003
4,0,1395.36164383562,18870
4,0,1395.36164383562,18407
4,0,1395.36164383562,16969
4,0,1395.36164383562,17808
4,0,1395.36164383562,17519
4,0,1395.36164383562,17486
4,0,1395.36164383562,17417
4,0,1395.36164383562,18204
4,0,1395.36164383562,18351
4,0,1395.36164383562,17977
4,0,1395.36164383562,17585
4,0,1395.36164383562,16713
4,0,1395.36164383562,15856
4,0,1395.36164383562,16863
4,0,1395.36164383562,18181
4,0,1395.36164383562,18427
4,0,1395.36164383562,18440
4,0,1395.36164383562,17734
4,0,1395.36164383562,17805
4,0,1395.36164383562,17481
4,0,1395.36164383562,16668
4,0,1395.36164383562,18015
4,0,1395.36164383562,18465
4,0,1395.36164383562,19094
4,0,1395.36164383562,19279
4,0,1395.36164383562,18731
4,0,1395.36164383562,18197
4,0,1395.36164383562,18254
4,0,1395.36164383562,18858
4,0,1395.36164383562,19061
4,0,1395.36164383562,18733
4,0,1395.36164383562,18673
4,0,1395.36164383562,18299
4,0,1395.36164383562,17689
4,0,1395.36164383562,17139
4,0,1395.36164383562,17507
4,0,1395.36164383562,18418
4,0,1395.36164383562,18660
4,0,1395.36164383562,19089
4,0,1395.36164383562,18314
4,0,1395.36164383562,17416
4,0,1395.36164383562,18052
4,0,1395.36164383562,19086
4,0,1395.36164383562,19009
4,0,1395.36164383562,19548
4,0,1395.36164383562,19343
4,0,1395.36164383562,18646
4,0,1395.36164383562,17938
4,0,1395.36164383562,17622
4,0,1395.36164383562,18524
4,0,1395.36164383562,18979
4,0,1395.36164383562,18737
4,0,1395.36164383562,18765
4,0,1395.36164383562,18615
4,0,1395.36164383562,17636
4,0,1395.36164383562,17745
4,0,1395.36164383562,18544
4,0,1395.36164383562,18124
4,0,1395.36164383562,17528
4,0,1395.36164383562,17965
4,0,1395.36164383562,18409
4,0,1395.36164383562,17800
4,0,1395.36164383562,16577
4,0,1395.36164383562,17612
4,0,1395.36164383562,18184
4,0,1395.36164383562,18421
4,0,1395.36164383562,17576
4,0,1395.36164383562,18583
4,0,1395.36164383562,18090
4,0,1395.36164383562,18177
4,0,1395.36164383562,18984
4,0,1395.36164383562,17961
4,0,1395.36164383562,19837
4,0,1395.36164383562,19616
4,0,1395.36164383562,19788
4,0,1395.36164383562,19091
4,0,1395.36164383562,18277
4,0,1395.36164383562,19407
4,0,1395.36164383562,20535
4,0,1395.36164383562,20002
4,0,1395.36164383562,19521
4,0,1395.36164383562,20390
4,0,1395.36164383562,18449
4,0,1395.36164383562,18916
4,0,1395.36164383562,19911
4,0,1395.36164383562,19125
4,0,1395.36164383562,18595
4,0,1395.36164383562,19783
4,0,1395.36164383562,21092
4,0,1395.36164383562,18210
4,0,1395.36164383562,18708
4,0,1395.36164383562,20350
4,0,1395.36164383562,18383
4,0,1395.36164383562,18215
4,0,1395.36164383562,19860
4,0,1395.36164383562,19203
4,0,1395.36164383562,19285
4,0,1395.36164383562,18206
4,0,1395.36164383562,21705
4,0,1395.36164383562,22652
4,0,1395.36164383562,21710
4,0,1395.36164383562,23240
4,0,1395.36164383562,21460
4,0,1395.36164383562,19209
4,0,1395.36164383562,21275
4,0,1395.36164383562,20681
4,0,1395.36164383562,21652
4,0,1395.36164383562,21861
4,0,1395.36164383562,19803
4,0,1395.36164383562,19906
4,0,1395.36164383562,20961
4,0,1395.36164383562,21153
4,0,1395.36164383562,22560
4,0,1395.36164383562,21522
4,0,1395.36164383562,21483
4,0,1395.36164383562,21232
4,0,1395.36164383562,21161
4,0,1395.36164383562,20705
4,0,1395.36164383562,21561
4,0,1395.36164383562,24449
4,0,1395.36164383562,24289
4,0,1395.36164383562,23154
4,0,1395.36164383562,22665
4,0,1395.36164383562,23089
4,0,1395.36164383562,23090
4,0,1395.36164383562,24545
4,0,1395.36164383562,22934
4,0,1395.36164383562,21103
4,0,1395.36164383562,23721
4,0,1395.36164383562,24344
4,0,1395.36164383562,23726
4,0,1395.36164383562,21609
4,0,1395.36164383562,24294
4,0,1395.36164383562,24337
4,0,1395.36164383562,22414
4,0,1395.36164383562,23963
4,0,1395.36164383562,23436
4,0,1395.36164383562,24981
4,0,1395.36164383562,22227
4,0,1395.36164383562,20351
4,0,1395.36164383562,23310
4,0,1395.36164383562,21913
4,0,1395.36164383562,23050
4,0,1395.36164383562,23540
4,0,1395.36164383562,23078
4,0,1395.36164383562,23073
4,0,1395.36164383562,23111
4,0,1395.36164383562,23951
4,0,1395.36164383562,24581
4,0,1395.36164383562,24259
4,0,1395.36164383562,22556
4,0,1395.36164383562,20056
4,0,1395.36164383562,20276
4,0,1395.36164383562,21429
4,0,1395.36164383562,21179
4,0,1395.36164383562,21372
4,0,1395.36164383562,19525
4,0,1395.36164383562,18668
5,0,1397.59726027397,23933
5,0,1397.59726027397,22427
5,0,1397.59726027397,23079
5,0,1397.59726027397,22454
5,0,1397.59726027397,24273
5,0,1397.59726027397,25354
5,0,1397.59726027397,26209
5,0,1397.59726027397,26335
5,0,1397.59726027397,25981
5,0,1397.59726027397,24945
5,0,1397.59726027397,22827
5,0,1397.59726027397,22523
5,0,1397.59726027397,24950
5,0,1397.59726027397,23964
5,0,1397.59726027397,25363
5,0,1397.59726027397,22886
5,0,1397.59726027397,22179
5,0,1397.59726027397,22386
5,0,1397.59726027397,22422
5,0,1397.59726027397,21047
5,0,1397.59726027397,21838
5,0,1397.59726027397,23720
5,0,1397.59726027397,24326
5,0,1397.59726027397,24614
5,0,1397.59726027397,24255
5,0,1397.59726027397,25246
5,0,1397.59726027397,24249
5,0,1397.59726027397,23231
5,0,1397.59726027397,21512
5,0,1397.59726027397,22127
5,0,1397.59726027397,23418
5,0,1397.59726027397,23919
5,0,1397.59726027397,24073
5,0,1397.59726027397,22762
5,0,1397.59726027397,23872
5,0,1397.59726027397,23612
5,0,1397.59726027397,23336
5,0,1397.59726027397,21459
5,0,1397.59726027397,22546
5,0,1397.59726027397,25739
5,0,1397.59726027397,25832
5,0,1397.59726027397,27056
5,0,1397.59726027397,26203
5,0,1397.59726027397,24903
5,0,1397.59726027397,23709
5,0,1397.59726027397,23679
5,0,1397.59726027397,21539
5,0,1397.59726027397,22624
5,0,1397.59726027397,20786
5,0,1397.59726027397,22300
5,0,1397.59726027397,20326
5,0,1397.59726027397,20171
5,0,1397.59726027397,22008
5,0,1397.59726027397,20886
5,0,1397.59726027397,19528
5,0,1397.59726027397,21287
5,0,1397.59726027397,23212
5,0,1397.59726027397,22629
5,0,1397.59726027397,22233
5,0,1397.59726027397,22043
5,0,1397.59726027397,23441
5,0,1397.59726027397,24014
5,0,1397.59726027397,23936
5,0,1397.59726027397,23997
5,0,1397.59726027397,24129
5,0,1397.59726027397,23618
5,0,1397.59726027397,23358
5,0,1397.59726027397,23662
5,0,1397.59726027397,20540
5,0,1397.59726027397,20797
5,0,1397.59726027397,20876
5,0,1397.59726027397,20520
5,0,1397.59726027397,20955
5,0,1397.59726027397,21034
5,0,1397.59726027397,23124
5,0,1397.59726027397,22772
5,0,1397.59726027397,22599
5,0,1397.59726027397,22104
5,0,1397.59726027397,22682
5,0,1397.59726027397,21027
5,0,1397.59726027397,21828
5,0,1397.59726027397,22714
5,0,1397.59726027397,21777
5,0,1397.59726027397,21377
5,0,1397.59726027397,19301
5,0,1397.59726027397,19858
5,0,1397.59726027397,17938
5,0,1397.59726027397,18571
5,0,1397.59726027397,21098
5,0,1397.59726027397,20194
5,0,1397.59726027397,18945
5,0,1397.59726027397,20887
5,0,1397.59726027397,19905
5,0,1397.59726027397,21608
5,0,1397.59726027397,17969
5,0,1397.59726027397,20952
5,0,1397.59726027397,22986
5,0,1397.59726027397,22583
5,0,1397.59726027397,21145
5,0,1397.59726027397,22316
5,0,1397.59726027397,22279
5,0,1397.59726027397,22478
5,0,1397.59726027397,23746
5,0,1397.59726027397,23230
5,0,1397.59726027397,23107
5,0,1397.59726027397,23580
5,0,1397.59726027397,22758
5,0,1397.59726027397,21548
5,0,1397.59726027397,21415
5,0,1397.59726027397,21469
5,0,1397.59726027397,20870
5,0,1397.59726027397,21683
5,0,1397.59726027397,21218
5,0,1397.59726027397,20153
5,0,1397.59726027397,19257
5,0,1397.59726027397,19939
5,0,1397.59726027397,20672
5,0,1397.59726027397,20611
5,0,1397.59726027397,21738
5,0,1397.59726027397,21988
5,0,1397.59726027397,21400
5,0,1397.59726027397,20983
5,0,1397.59726027397,19664
5,0,1397.59726027397,18869
5,0,1397.59726027397,21146
5,0,1397.59726027397,22279
5,0,1397.59726027397,21649
5,0,1397.59726027397,20187
5,0,1397.59726027397,18825
5,0,1397.59726027397,19874
5,0,1397.59726027397,20021
5,0,1397.59726027397,20562
5,0,1397.59726027397,20507
5,0,1397.59726027397,20341
5,0,1397.59726027397,20093
5,0,1397.59726027397,19475
5,0,1397.59726027397,19532
5,0,1397.59726027397,19868
5,0,1397.59726027397,20121
5,0,1397.59726027397,19929
5,0,1397.59726027397,18804
5,0,1397.59726027397,19184
5,0,1397.59726027397,19442
5,0,1397.59726027397,19504
5,0,1397.59726027397,19375
